motif_ID	motif_ALT_ID	motif_P-value	seq_ID	seq_Score	seq_Class	is_holdout?
2-RTKDWGMAAY	STREME-2	3.0e-022	chr12:28231336-28231437	10.77	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr2:163255148-163255249	10.77	tp	1
2-RTKDWGMAAY	STREME-2	3.0e-022	chr1:87854068-87854169	10.76	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr4:128529334-128529435	10.76	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr3:15769098-15769199	10.76	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr12:89184129-89184230	10.76	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr8:19291648-19291749	10.76	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr9:4905222-4905323	10.76	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr6:34681114-34681215	10.76	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr10:71243882-71243983	10.76	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr14:68778891-68778992	10.76	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr12:50326802-50326903	10.76	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr2:62789305-62789406	10.76	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr10:21363870-21363971	10.76	tp	1
2-RTKDWGMAAY	STREME-2	3.0e-022	chr7:95441124-95441225	10.76	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr10:52566945-52567046	10.76	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr6:135936166-135936267	10.76	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr6:11218932-11219033	10.76	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr17:14745696-14745797	10.75	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr5:149482958-149483059	10.75	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr10:31941031-31941132	10.75	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr8:142681983-142682084	10.75	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr5:56211645-56211746	10.75	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr4:161762942-161763043	10.75	tp	1
2-RTKDWGMAAY	STREME-2	3.0e-022	chrX:123823159-123823260	10.75	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr4:68745401-68745502	10.75	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chrX:10506425-10506526	10.75	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr1:47933642-47933743	10.75	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr5:68224765-68224866	10.73	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr8:143996226-143996327	10.73	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr7:134888387-134888488	10.73	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr10:5033522-5033623	10.73	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr22:40509838-40509939	10.73	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr11:114154628-114154729	10.73	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr5:96510095-96510196	10.73	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr14:34379596-34379697	10.73	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr6:11365124-11365225	10.73	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr4:32135799-32135900	10.73	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr1:155105839-155105940	10.73	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr3:185362058-185362159	10.73	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr8:94207248-94207349	10.73	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr4:73892022-73892123	10.73	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr7:94217029-94217130	10.73	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr6:74534984-74535085	10.73	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr8:52117796-52117897	10.73	tp	1
2-RTKDWGMAAY	STREME-2	3.0e-022	chr8:40378506-40378607	10.72	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr5:176330444-176330545	10.72	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr10:80491798-80491899	10.72	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr19:14220156-14220257	10.72	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr6:134198198-134198299	10.72	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr3:29695720-29695821	10.71	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr9:120735601-120735702	10.71	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr1:178241223-178241324	10.71	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr2:79630251-79630352	10.71	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr20:44467388-44467489	10.71	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr10:72223376-72223477	10.71	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr3:177830454-177830555	10.71	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr7:11760524-11760625	10.71	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr12:90712827-90712928	10.71	tp	1
2-RTKDWGMAAY	STREME-2	3.0e-022	chr21:31284066-31284167	10.71	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr17:43457119-43457220	10.71	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr2:235099007-235099108	10.71	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr1:150568235-150568336	10.71	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr5:149482958-149483059	10.71	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr9:109117849-109117950	10.71	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr1:91120623-91120724	10.71	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr12:124747647-124747748	10.71	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr22:36250404-36250505	10.71	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr6:12492535-12492636	10.71	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr10:33749175-33749276	10.71	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr5:179527334-179527435	10.71	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr11:123174854-123174955	10.71	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr10:58256047-58256148	10.71	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr9:22148373-22148474	10.71	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr1:205976332-205976433	10.71	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr14:52343501-52343602	10.71	tp	1
2-RTKDWGMAAY	STREME-2	3.0e-022	chr17:14738481-14738582	10.71	fp	1
2-RTKDWGMAAY	STREME-2	3.0e-022	chr17:19937655-19937756	10.69	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr14:75150243-75150344	10.69	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr16:23072347-23072448	10.69	fp	1
2-RTKDWGMAAY	STREME-2	3.0e-022	chr10:103111267-103111368	10.68	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr15:39579542-39579643	10.68	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr11:101870624-101870725	10.68	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr16:51408459-51408560	10.67	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr14:52458087-52458188	10.67	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr15:89105301-89105402	10.67	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr13:33260548-33260649	10.67	tp	1
2-RTKDWGMAAY	STREME-2	3.0e-022	chr10:7892345-7892446	10.66	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr7:101907080-101907181	10.66	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr4:142408065-142408166	10.66	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr20:57547337-57547438	10.66	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr2:25618734-25618835	10.66	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr9:38713576-38713677	10.66	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr7:50953424-50953525	10.66	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr16:48165411-48165512	10.66	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr11:27718418-27718519	10.66	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr13:97260111-97260212	10.66	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr8:128177041-128177142	10.66	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr10:8350536-8350637	10.66	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr13:46614786-46614887	10.66	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr17:57975123-57975224	10.66	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr3:152972049-152972150	10.66	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr2:168278659-168278760	10.66	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr7:5255963-5256064	10.63	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr4:121690912-121691013	10.63	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr8:38057594-38057695	10.63	tp	1
2-RTKDWGMAAY	STREME-2	3.0e-022	chr22:40508246-40508347	10.61	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr4:154560921-154561022	10.61	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr8:29583847-29583948	10.61	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr2:233297143-233297244	10.61	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr5:67257624-67257725	10.61	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr20:38110274-38110375	10.61	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr15:31365913-31366014	10.61	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr10:94680662-94680763	10.61	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr10:94902747-94902848	10.61	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr1:66250629-66250730	10.61	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr7:92750623-92750724	10.61	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr2:234880631-234880732	10.61	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr7:138089718-138089819	10.61	tp	1
2-RTKDWGMAAY	STREME-2	3.0e-022	chr12:14836416-14836517	10.61	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr5:34895768-34895869	10.61	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr6:151041057-151041158	10.61	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr4:140106587-140106688	10.61	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr6:3592504-3592605	10.61	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr10:98400741-98400842	10.61	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr2:19140918-19141019	10.61	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr3:64362631-64362732	10.61	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr9:109452924-109453025	10.61	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr14:100032117-100032218	10.61	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr1:37508005-37508106	10.61	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr6:108581393-108581494	10.61	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr4:183260625-183260726	10.61	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr3:141391526-141391627	10.61	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr10:94902747-94902848	10.61	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr1:37862518-37862619	10.61	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr6:13407812-13407913	10.61	tp	1
2-RTKDWGMAAY	STREME-2	3.0e-022	chr5:175868235-175868336	10.61	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr3:105792467-105792568	10.61	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr19:47667582-47667683	10.60	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr6:63571863-63571964	10.60	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr4:185710270-185710371	10.60	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr7:77479888-77479989	10.60	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chrX:1903707-1903808	10.60	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr8:65933556-65933657	10.59	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr20:10604675-10604776	10.59	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr18:11120069-11120170	10.59	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr1:12596051-12596152	10.59	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr2:39505026-39505127	10.59	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr2:44912836-44912937	10.59	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr4:74099824-74099925	10.59	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr4:83267615-83267716	10.59	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr17:35063723-35063824	10.59	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr5:107331435-107331536	10.59	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr4:74123206-74123307	10.59	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr2:19009579-19009680	10.59	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr7:36165246-36165347	10.59	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr15:63497926-63498027	10.59	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr16:14418942-14419043	10.59	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr2:101113924-101114025	10.59	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr9:33329289-33329390	10.59	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr6:151233045-151233146	10.59	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr2:122236614-122236715	10.59	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr20:50187626-50187727	10.59	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr7:41916664-41916765	10.59	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr2:46970865-46970966	10.59	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr9:94900887-94900988	10.59	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr9:73134205-73134306	10.59	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr9:4293749-4293850	10.59	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr20:31610862-31610963	10.59	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr15:89117995-89118096	10.59	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr5:81789149-81789250	10.59	fp	1
2-RTKDWGMAAY	STREME-2	3.0e-022	chr1:42937302-42937403	10.59	fp	1
2-RTKDWGMAAY	STREME-2	3.0e-022	chr7:74635742-74635843	10.59	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr1:184363000-184363101	10.59	tp	1
2-RTKDWGMAAY	STREME-2	3.0e-022	chr9:76654672-76654773	10.59	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr12:32534083-32534184	10.59	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr9:81535671-81535772	10.59	tp	1
2-RTKDWGMAAY	STREME-2	3.0e-022	chr8:17896076-17896177	10.59	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr1:203558451-203558552	10.59	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr3:120682290-120682391	10.59	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chrX:41022755-41022856	10.59	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr3:149225300-149225401	10.59	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr11:88538321-88538422	10.59	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr14:101475896-101475997	10.59	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr9:110536969-110537070	10.59	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr9:121026457-121026558	10.59	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr4:40315088-40315189	10.59	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr2:54572363-54572464	10.59	fp	1
2-RTKDWGMAAY	STREME-2	3.0e-022	chr2:54627013-54627114	10.59	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr11:27995261-27995362	10.59	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr20:31608702-31608803	10.59	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr12:39067964-39068065	10.59	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr13:73189483-73189584	10.59	tp	1
2-RTKDWGMAAY	STREME-2	3.0e-022	chr10:90167809-90167910	10.59	tp	1
2-RTKDWGMAAY	STREME-2	3.0e-022	chr4:119189814-119189915	10.59	tp	1
2-RTKDWGMAAY	STREME-2	3.0e-022	chr16:11824475-11824576	10.56	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr9:104906637-104906738	10.56	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr1:229980132-229980233	10.56	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr15:41256648-41256749	10.55	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr12:12439744-12439845	10.55	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr20:37701879-37701980	10.55	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chrX:15343138-15343239	10.55	tp	1
2-RTKDWGMAAY	STREME-2	3.0e-022	chrX:107700419-107700520	10.55	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr10:70352766-70352867	10.55	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr6:134671961-134672062	10.55	tp	1
2-RTKDWGMAAY	STREME-2	3.0e-022	chr15:74179462-74179563	10.55	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr21:38313030-38313131	10.55	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr5:136007403-136007504	10.55	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr4:74473233-74473334	10.55	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr18:3983647-3983748	10.55	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr10:94174945-94175046	10.55	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr15:95684872-95684973	10.55	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr12:32917340-32917441	10.55	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr13:43269207-43269308	10.55	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr1:8259276-8259377	10.55	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr3:195914905-195915006	10.55	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr2:30185327-30185428	10.55	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr2:85705718-85705819	10.55	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr6:53309221-53309322	10.54	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr9:446275-446376	10.54	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr6:105601644-105601745	10.54	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr14:96260385-96260486	10.53	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr6:36617254-36617355	10.53	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr12:52971815-52971916	10.53	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr20:4119620-4119721	10.53	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr8:127500858-127500959	10.53	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chrX:103658729-103658830	10.53	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr6:12332096-12332197	10.53	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr10:126460173-126460274	10.53	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr7:112080524-112080625	10.53	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr13:51520609-51520710	10.53	tp	1
2-RTKDWGMAAY	STREME-2	3.0e-022	chr7:17696587-17696688	10.53	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr8:40172949-40173050	10.53	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr1:6385835-6385936	10.53	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr12:82651650-82651751	10.53	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr2:216012414-216012515	10.53	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr2:190939123-190939224	10.53	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr13:40406837-40406938	10.53	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr5:149562803-149562904	10.52	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr2:31384914-31385015	10.52	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr14:35204048-35204149	10.52	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr4:141350260-141350361	10.51	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr4:41575410-41575511	10.51	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr7:155861033-155861134	10.51	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr13:109257156-109257257	10.51	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr8:13372537-13372638	10.51	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr10:4677779-4677880	10.51	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr5:59090121-59090222	10.51	tp	1
2-RTKDWGMAAY	STREME-2	3.0e-022	chr2:142873503-142873604	10.51	fp	1
2-RTKDWGMAAY	STREME-2	3.0e-022	chr7:28083799-28083900	10.50	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr11:34654976-34655077	10.50	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr8:141228589-141228690	10.50	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr5:107388384-107388485	10.50	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chrX:150850480-150850581	10.50	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr2:45992462-45992563	10.50	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr13:95268151-95268252	10.50	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr1:199976581-199976682	10.50	tp	1
2-RTKDWGMAAY	STREME-2	3.0e-022	chr20:10505054-10505155	10.50	tp	1
2-RTKDWGMAAY	STREME-2	3.0e-022	chr12:95318212-95318313	10.49	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr4:122778117-122778218	10.49	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr7:1157271-1157372	10.49	tp	1
2-RTKDWGMAAY	STREME-2	3.0e-022	chr7:36037419-36037520	10.49	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr12:63864159-63864260	10.49	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr2:36372006-36372107	10.49	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr8:108066853-108066954	10.49	tp	1
2-RTKDWGMAAY	STREME-2	3.0e-022	chr10:3890120-3890221	10.45	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chrX:123695601-123695702	10.44	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr5:76787285-76787386	10.44	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr22:40512578-40512679	10.44	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr13:74825764-74825865	10.44	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr7:116633737-116633838	10.44	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr7:19958544-19958645	10.44	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr5:32768254-32768355	10.44	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr5:154470400-154470501	10.44	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr17:44145135-44145236	10.44	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr9:127573449-127573550	10.44	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr2:189233651-189233752	10.44	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr13:73039337-73039438	10.44	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr22:28949973-28950074	10.44	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr5:39519727-39519828	10.44	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr3:131036470-131036571	10.43	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr14:71372537-71372638	10.43	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr18:50820147-50820248	10.43	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr22:28911972-28912073	10.43	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr9:84138185-84138286	10.43	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr1:55064956-55065057	10.43	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr20:4129508-4129609	10.43	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr3:72114933-72115034	10.43	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr11:69274777-69274878	10.43	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr19:8612038-8612139	10.43	fp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr11:128208047-128208148	10.43	fp	1
2-RTKDWGMAAY	STREME-2	3.0e-022	chr12:7896860-7896961	10.42	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr8:26151484-26151585	10.42	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chrX:65772957-65773058	10.42	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr20:371924-372025	10.42	tp	0
2-RTKDWGMAAY	STREME-2	3.0e-022	chr8:70559264-70559365	10.41	tp	0
