# This file is generated by MACS version 1.4.0rc2 20110214
# ARGUMENTS LIST:
# name = LoVo_GATA1
# format = BAM
# ChIP-seq file = /wrk2/martin/batch2/aligned/merged//LoVo_GATA1_Rabbit.bam
# control file = /wrk2/martin/batch1/aligned/merged/LoVo_IgG_Rabbit.bam
# effective genome size = 2.75e+09
# band width = 300
# model fold = 2,6
# pvalue cutoff = 1.00e-05
# Small dataset will be scaled towards larger dataset.
# Range for calculating regional lambda is: 1000 bps and 10000 bps

# tag size is determined as 33 bps
# total tags in treatment: 10644150
# tags after filtering in treatment: 10119352
# maximum duplicate tags at the same position in treatment = 1
# Redundant rate in treatment: 0.05
# total tags in control: 25659069
# tags after filtering in control: 22736096
# maximum duplicate tags at the same position in control = 1
# Redundant rate in control: 0.11
# d = 258
chr	start	end	length	summit	tags	-10*log10(pvalue)	fold_enrichment	FDR(%)
22	44814056	44814750	695	237	12	78.55	2.98	1.54	1.44
22	44831284	44832215	932	501	15	60.10	2.49	1.84	1.83
22	44856738	44858934	2197	1344	44	218.61	2.49	3.12	1.44
22	45441521	45442485	965	478	23	356.93	14.02	2.44	1.44
3	1094869	1095619	751	254	11	94.83	3.93	1.65	1.44
3	4714921	4715643	723	384	11	66.35	2.69	1.61	1.60
3	4760661	4761764	1104	510	16	75.42	4.19	1.50	1.48
3	8979556	8981075	1520	579	35	91.32	2.26	1.65	1.44
3	9369265	9370773	1509	395	29	79.25	2.33	1.50	1.44
3	9399244	9399969	726	493	11	58.76	2.10	1.95	1.93
3	9429298	9430022	725	251	11	66.91	3.10	1.61	1.60
3	9439139	9440272	1134	480	21	62.03	2.45	1.73	1.71
3	10002833	10004019	1187	653	21	69.96	2.96	1.53	1.48
3	10042676	10043631	956	489	21	54.78	2.10	2.37	2.35
3	11242216	11243388	1173	600	22	79.44	2.05	1.50	1.44
3	11288832	11289662	831	283	17	105.58	4.17	1.74	1.44
3	11781336	11782136	801	474	13	121.59	4.37	2.01	1.44
3	12175225	12176215	991	517	16	78.60	2.58	1.54	1.44
3	12390061	12390783	723	465	12	53.21	2.56	2.52	2.52
3	12402314	12403611	1298	624	32	120.68	3.88	1.98	1.44
3	12406775	12408535	1761	1114	36	168.97	3.10	2.82	1.44
3	12409445	12411277	1833	402	34	153.26	2.73	2.46	1.44
3	12494391	12495142	752	496	12	67.04	2.11	1.61	1.60
3	12680855	12681539	685	463	11	63.90	2.11	1.73	1.71
3	14194614	14195931	1318	725	23	110.19	2.68	1.85	1.44
3	14251751	14252628	878	307	17	119.74	4.58	2.03	1.44
3	14307400	14308317	918	393	15	68.64	2.98	1.49	1.48
3	14312883	14313664	782	215	13	58.13	2.21	2.00	1.99
3	15095273	15096190	918	455	23	168.90	4.74	2.81	1.44
3	15221590	15222417	828	548	12	51.92	2.57	2.79	2.78
3	16309847	16310478	632	397	11	77.98	3.49	1.51	1.44
3	17746677	17747706	1030	482	17	64.43	3.10	1.71	1.70
3	17757431	17758214	784	537	13	99.20	3.01	1.64	1.44
3	18651608	18652207	600	305	12	65.77	2.77	1.65	1.64
3	18771361	18772034	674	256	13	86.77	3.59	1.65	1.44
3	18774093	18775124	1032	716	19	81.58	2.33	1.55	1.44
3	19965289	19966166	878	630	13	57.24	2.46	2.09	2.08
3	23131380	23132488	1109	478	24	96.28	2.58	1.70	1.44
3	24280652	24281682	1031	597	19	90.26	2.21	1.66	1.44
3	24428395	24429081	687	239	11	63.67	2.82	1.72	1.71
3	24581262	24581930	669	420	11	103.76	4.43	1.68	1.44
3	25680090	25680790	701	253	11	56.80	2.96	2.12	2.12
3	27800927	27801690	764	316	11	102.74	4.38	1.71	1.44
3	28062549	28063231	683	436	11	80.28	3.88	1.50	1.44
3	30342143	30343013	871	384	15	54.06	2.18	2.42	2.42
3	30371084	30372249	1166	609	22	107.65	2.49	1.75	1.44
3	30374301	30375069	769	256	11	55.14	2.47	2.24	2.24
3	30408966	30409825	860	567	13	71.00	2.82	1.57	1.48
3	30569430	30570476	1047	570	24	189.51	5.64	3.01	1.44
3	30601288	30602171	884	634	14	60.21	2.60	1.83	1.83
3	30612716	30613508	793	222	13	77.66	2.44	1.50	1.44
3	30632386	30633352	967	518	15	69.77	2.22	1.52	1.48
3	30680816	30681495	680	431	11	68.12	2.58	1.50	1.50
3	31182611	31183788	1178	674	31	343.22	9.12	2.30	1.44
3	31194526	31195345	820	257	14	63.05	2.49	1.72	1.71
3	31220744	31221499	756	279	11	56.40	2.47	2.14	2.13
3	31662749	31663443	695	455	11	84.60	3.23	1.62	1.44
3	31683720	31684833	1114	564	23	207.35	5.79	2.92	1.44
3	31890922	31891531	610	389	11	59.98	2.39	1.87	1.86
3	31940714	31941760	1047	665	26	279.25	7.75	3.21	1.44
3	31987934	31988598	665	255	11	87.34	4.56	1.63	1.44
3	32123754	32124328	575	228	11	77.92	3.52	1.51	1.44
3	32192171	32192980	810	285	27	227.29	4.91	3.07	1.44
3	32363432	32364286	855	375	18	178.13	5.67	2.97	1.44
3	32580447	32581503	1057	464	31	356.65	9.04	2.42	1.44
3	32807698	32808594	897	558	19	142.07	3.17	2.36	1.44
3	32864596	32865367	772	446	11	85.30	3.62	1.62	1.44
3	33410899	33411879	981	323	21	185.19	5.30	3.04	1.44
3	33584029	33585878	1850	1189	33	144.66	3.88	2.45	1.44
3	33650273	33651509	1237	666	33	306.78	9.33	2.02	1.44
3	33815289	33816467	1179	596	17	94.91	4.26	1.65	1.44
3	36935704	36936475	772	515	11	54.85	2.47	2.35	2.35
3	37156004	37156779	776	521	12	67.51	2.56	1.60	1.59
3	38031681	38032387	707	531	11	77.42	2.58	1.49	1.44
3	38085764	38086587	824	275	13	94.22	3.01	1.67	1.44
3	38121035	38121831	797	570	12	62.27	2.47	1.74	1.71
3	38148388	38149210	823	444	13	89.01	2.45	1.70	1.44
3	39424081	39424845	765	348	13	66.00	2.67	1.61	1.61
3	41216563	41217644	1082	361	21	100.75	2.88	1.64	1.44
3	41228465	41229161	697	287	12	86.31	3.26	1.63	1.44
3	41232199	41233028	830	326	12	59.01	2.82	1.94	1.93
3	41252519	41253333	815	598	13	82.14	2.63	1.58	1.44
3	41692705	41693444	740	252	11	88.91	4.13	1.70	1.44
3	41972546	41973880	1335	632	27	154.96	3.88	2.38	1.44
3	42079022	42079972	951	600	32	454.07	11.89	2.67	1.44
3	42643550	42644265	716	353	11	52.78	2.22	2.65	2.64
3	42841866	42842546	681	291	11	68.76	3.35	1.49	1.48
3	43752553	43753707	1155	568	22	132.78	4.52	2.06	1.44
3	45404333	45406795	2463	754	320	3100.00	48.45	0.00	0.00
3	47178480	47179249	770	513	11	55.04	2.82	2.26	2.26
3	47330893	47331641	749	522	11	65.94	2.37	1.61	1.61
3	48205099	48205813	715	480	11	54.09	2.58	2.40	2.40
3	49106129	49107188	1060	404	21	181.25	5.17	3.06	1.44
3	49171032	49171803	772	414	12	64.87	2.47	1.70	1.69
3	49421962	49422726	765	251	12	65.62	2.11	1.66	1.66
3	49684346	49685133	788	359	13	87.27	2.69	1.63	1.44
3	50090473	50091360	888	282	19	173.51	6.03	2.98	1.44
3	50262259	50263002	744	243	13	93.90	2.71	1.66	1.44
3	50304705	50305571	867	255	14	52.07	2.07	2.79	2.78
3	50581282	50582026	745	541	11	57.50	2.47	2.06	2.06
3	51992179	51992934	756	498	11	52.50	2.34	2.66	2.66
3	52003790	52004578	789	455	13	63.76	2.39	1.72	1.71
3	52065648	52066772	1125	656	18	50.27	2.05	3.12	3.12
3	52225800	52226626	827	577	12	52.50	2.26	2.66	2.66
3	52615528	52616275	748	246	11	57.20	2.47	2.09	2.08
3	52693392	52694641	1250	475	24	78.92	2.37	1.48	1.44
3	52943863	52944976	1114	509	26	128.41	4.33	2.13	1.44
3	53138953	53139958	1006	531	16	61.29	2.77	1.75	1.74
3	53494822	53495649	828	338	15	71.51	2.49	1.56	1.48
3	53900529	53901982	1454	620	29	217.72	4.94	3.11	1.44
3	55500634	55501427	794	490	12	81.36	3.08	1.54	1.44
3	55568902	55569784	883	347	17	184.87	7.41	3.02	1.44
3	55629590	55630353	764	516	11	66.00	3.63	1.61	1.61
3	57238095	57239096	1002	458	17	130.14	3.92	2.08	1.44
3	57760097	57761047	951	396	20	111.19	4.71	1.87	1.44
3	57764017	57765346	1330	982	25	127.15	2.58	2.09	1.44
3	58035530	58036291	762	237	11	66.21	3.23	1.60	1.60
3	58621007	58622609	1603	862	82	1072.90	14.95	0.00	0.00
3	59299644	59300433	790	299	12	79.99	3.01	1.49	1.44
3	59817359	59818059	701	359	12	72.96	3.17	1.56	1.48
3	61347157	61347922	766	326	11	80.54	3.39	1.51	1.44
3	61588110	61588881	772	560	11	63.58	2.37	1.74	1.71
3	62196046	62196509	464	232	11	119.92	4.40	2.04	1.44
3	62405993	62406797	805	314	13	62.01	2.09	1.73	1.71
3	63310118	63310849	732	208	11	56.15	2.04	2.15	2.15
3	63460555	63461495	941	450	16	75.60	2.39	1.48	1.48
3	63520051	63521174	1124	486	18	63.27	2.33	1.72	1.71
3	63806133	63806821	689	484	11	79.55	2.58	1.51	1.44
3	67095481	67096548	1068	393	18	95.16	2.58	1.67	1.44
3	67209499	67210221	723	472	11	59.76	2.82	1.88	1.88
3	67743420	67744185	766	210	13	113.71	4.36	1.89	1.44
3	69168266	69168963	698	256	11	80.34	3.96	1.50	1.44
3	69212383	69213154	772	257	11	76.85	3.27	1.47	1.44
3	69539414	69540158	745	539	11	74.97	3.52	1.48	1.48
3	71114128	71114798	671	251	12	94.69	3.45	1.64	1.44
3	71139363	71140455	1093	602	19	92.25	2.98	1.69	1.44
3	71166465	71168130	1666	900	117	1741.95	21.87	0.00	0.00
3	71180457	71181631	1175	485	28	128.15	3.01	2.12	1.44
3	71194002	71195062	1061	618	18	68.85	2.57	1.50	1.48
3	71350331	71351157	827	247	17	106.18	4.47	1.76	1.44
3	71477070	71478338	1269	677	37	337.06	8.40	2.26	1.44
3	71664530	71665179	650	410	12	65.28	2.39	1.67	1.67
3	71669301	71670295	995	506	15	60.91	3.28	1.78	1.77
3	71731637	71732428	792	553	13	78.62	2.47	1.54	1.44
3	72405973	72407021	1049	675	38	502.15	10.22	3.05	1.44
3	72501141	72501887	747	501	11	72.93	3.01	1.56	1.48
3	72626765	72627576	812	391	12	110.32	4.31	1.85	1.44
3	72649507	72650281	775	256	13	65.34	2.09	1.67	1.67
3	80814497	80815512	1016	475	19	137.84	5.43	2.21	1.44
3	80936940	80937957	1018	522	15	74.98	3.52	1.48	1.48
3	81885879	81886494	616	315	11	80.10	3.49	1.49	1.44
3	81892260	81893345	1086	525	15	52.90	2.68	2.64	2.64
3	87376508	87377239	732	431	11	68.56	3.20	1.49	1.48
3	87464861	87466036	1176	685	22	106.39	2.77	1.77	1.44
3	87630773	87631768	996	459	16	87.51	3.17	1.64	1.44
3	87685802	87686536	735	424	11	73.35	2.98	1.54	1.48
3	87730783	87731538	756	342	12	51.92	2.05	2.79	2.78
3	88251899	88252635	737	460	11	72.25	2.95	1.53	1.48
3	88281392	88282272	881	257	15	65.44	2.21	1.68	1.67
3	88364057	88364886	830	423	14	116.24	3.78	1.99	1.44
3	95229236	95230005	770	220	11	73.22	2.67	1.54	1.48
3	101122256	101122968	713	248	12	52.06	2.21	2.79	2.78
3	101162317	101163167	851	436	16	78.40	3.32	1.53	1.44
3	101202570	101203339	770	241	11	65.39	3.23	1.68	1.67
3	101602475	101603891	1417	442	23	108.61	2.39	1.78	1.44
3	101910274	101911302	1029	548	16	59.09	2.77	1.95	1.93
3	101946615	101947861	1247	563	21	110.34	3.55	1.85	1.44
3	102762900	102763748	849	470	14	53.84	2.84	2.46	2.45
3	102876507	102877402	896	358	13	66.00	2.43	1.61	1.61
3	102887429	102888661	1233	548	22	65.67	2.15	1.64	1.64
3	103049949	103050710	762	423	12	58.89	2.91	1.95	1.93
3	103053474	103054459	986	430	16	73.16	2.14	1.54	1.48
3	103228768	103229561	794	292	14	93.45	2.93	1.64	1.44
3	103313919	103314563	645	392	12	59.89	2.21	1.87	1.86
3	103314957	103315663	707	254	13	60.86	2.58	1.77	1.77
3	103323726	103324928	1203	624	19	56.67	2.66	2.14	2.12
3	108824776	108825575	800	364	13	62.55	2.39	1.73	1.71
3	110283794	110284499	706	488	13	50.51	2.28	3.10	3.10
3	110334303	110335199	897	651	18	129.33	3.88	2.15	1.44
3	110356886	110358039	1154	625	20	68.93	2.18	1.50	1.48
3	110362766	110363509	744	506	12	81.36	3.71	1.54	1.44
3	111912714	111913482	769	249	11	78.17	3.31	1.52	1.44
3	111976078	111976935	858	492	12	56.39	2.82	2.14	2.13
3	112281077	112281817	741	300	11	66.78	2.77	1.60	1.60
3	113530929	113531680	752	276	12	59.94	2.91	1.87	1.86
3	113580554	113581366	813	229	12	56.45	2.34	2.12	2.12
3	113589832	113590533	702	266	12	65.54	2.26	1.68	1.67
3	113594674	113596166	1493	950	26	136.80	2.56	2.17	1.44
3	113609262	113611830	2569	1176	48	220.72	2.69	3.19	1.44
3	113619213	113620060	848	434	18	150.46	3.49	2.65	1.44
3	113674424	113675115	692	411	11	54.68	2.21	2.36	2.35
3	113716013	113716741	729	203	11	69.69	2.42	1.50	1.48
3	113720926	113721625	700	249	11	62.23	3.17	1.74	1.71
3	113740451	113741627	1177	653	21	118.84	3.88	1.99	1.44
3	114488870	114489749	880	516	13	86.77	3.84	1.65	1.44
3	114733415	114734185	771	305	12	51.75	2.09	2.78	2.78
3	114737655	114739027	1373	634	24	82.29	3.15	1.55	1.44
3	114753266	114754082	817	581	12	60.27	2.47	1.83	1.83
3	114898224	114898972	749	219	15	76.79	2.11	1.47	1.44
3	114924211	114925435	1225	791	25	148.67	2.98	2.61	1.44
3	114947783	114948783	1001	253	21	156.12	4.19	2.41	1.44
3	115098955	115099968	1014	471	16	53.95	2.58	2.43	2.43
3	115257268	115258990	1723	911	37	132.65	2.86	2.06	1.44
3	117341134	117341996	863	523	15	92.25	3.17	1.69	1.44
3	120699749	120700490	742	500	14	87.65	2.58	1.65	1.44
3	120918493	120919434	942	289	16	61.87	2.35	1.73	1.71
3	121027284	121028105	822	435	13	60.20	2.68	1.83	1.83
3	121042585	121044121	1537	733	46	393.35	6.86	2.19	1.44
3	121193860	121194601	742	206	11	65.09	2.71	1.69	1.68
3	121251580	121252345	766	216	15	95.75	2.58	1.69	1.44
3	121267984	121268872	889	465	15	89.07	2.47	1.66	1.44
3	121295742	121296813	1072	422	20	138.18	4.89	2.23	1.44
3	121943535	121944732	1198	709	29	110.15	2.77	1.85	1.44
3	122908587	122909915	1329	671	32	324.99	10.37	2.16	1.44
3	122949912	122951093	1182	574	20	66.12	2.42	1.60	1.60
3	122984696	122985453	758	569	11	73.57	2.64	1.55	1.48
3	123171610	123172379	770	279	12	92.87	2.91	1.67	1.44
3	123584452	123586039	1588	1064	27	73.33	2.20	1.54	1.48
3	123779722	123780476	755	229	11	72.97	2.61	1.56	1.48
3	124056297	124057386	1090	620	21	143.97	3.88	2.41	1.44
3	124437937	124439147	1211	555	21	140.84	5.37	2.32	1.44
3	124467300	124468355	1056	433	16	103.66	4.31	1.68	1.44
3	124985254	124986376	1123	563	22	70.62	2.04	1.55	1.48
3	124993790	124994587	798	312	14	72.54	2.09	1.54	1.48
3	125785610	125786505	896	376	13	112.78	4.49	1.86	1.44
3	125801814	125802598	785	487	13	57.80	2.49	2.02	2.01
3	125808515	125809195	681	437	12	50.31	2.33	3.13	3.12
3	125832427	125833243	817	570	14	67.44	2.60	1.60	1.59
3	126134276	126134908	633	398	11	63.27	2.58	1.73	1.71
3	126173767	126174777	1011	494	14	58.08	3.23	2.00	1.99
3	126175265	126176002	738	489	11	51.79	2.26	2.78	2.78
3	129325566	129326300	735	225	12	79.75	3.20	1.48	1.44
3	129583478	129584259	782	413	14	50.18	2.05	3.15	3.14
3	130362470	130363593	1124	252	29	135.19	2.38	2.12	1.44
3	130477372	130478144	773	541	11	101.70	4.38	1.68	1.44
3	130641891	130642761	871	476	14	65.75	2.12	1.65	1.64
3	130644242	130645117	876	288	13	63.83	2.32	1.73	1.71
3	130996399	130997153	755	217	12	66.71	2.82	1.62	1.60
3	131947693	131948929	1237	601	24	107.48	4.13	1.80	1.44
3	132165016	132165967	952	396	14	78.97	3.04	1.49	1.44
3	132209379	132210122	744	517	11	85.11	4.47	1.61	1.44
3	132582850	132583546	697	380	11	62.56	2.47	1.74	1.71
3	132679184	132680036	853	381	21	190.32	5.85	3.04	1.44
3	132707266	132708009	744	498	11	68.09	3.23	1.50	1.50
3	133405072	133405934	863	393	21	113.22	3.19	1.87	1.44
3	133914128	133914888	761	403	11	76.07	3.19	1.44	1.44
3	134652827	134653630	804	230	15	74.46	3.88	1.53	1.48
3	134658585	134659615	1031	659	28	263.85	6.90	3.24	1.44
3	135393434	135394195	762	508	11	55.82	2.47	2.19	2.18
3	135565811	135566718	908	320	15	50.37	2.18	3.12	3.12
3	135693896	135695034	1139	475	18	97.99	2.82	1.66	1.44
3	136041806	136042626	821	256	18	118.74	3.58	1.99	1.44
3	137544986	137545628	643	409	11	69.69	2.85	1.50	1.48
3	137762303	137763033	731	400	13	86.28	2.82	1.62	1.44
3	137931798	137932562	765	520	11	65.90	2.83	1.61	1.61
3	138046096	138046816	721	403	11	97.14	4.43	1.68	1.44
3	138157153	138158641	1489	1192	24	118.00	2.73	2.04	1.44
3	138185956	138186878	923	591	12	50.77	2.11	3.07	3.07
3	139147712	139148394	683	433	12	83.54	2.71	1.59	1.44
3	139376136	139376850	715	257	12	86.90	2.95	1.61	1.44
3	139382027	139382566	540	292	12	81.11	2.68	1.53	1.44
3	139874337	139875036	700	307	11	77.33	2.98	1.49	1.44
3	140063918	140065665	1748	1373	45	329.66	5.30	2.20	1.44
3	140545112	140546311	1200	505	21	115.97	2.58	1.98	1.44
3	142158529	142159292	764	313	16	53.52	2.33	2.48	2.48
3	142689464	142690218	755	214	11	59.31	2.93	1.94	1.93
3	142818999	142819881	883	651	13	54.15	2.39	2.39	2.39
3	143646426	143648049	1624	1070	31	134.09	2.33	2.10	1.44
3	143795978	143796732	755	499	14	64.30	2.58	1.72	1.71
3	143822650	143823328	679	219	12	72.63	2.72	1.55	1.48
3	145159442	145160204	763	206	11	85.17	3.06	1.61	1.44
3	146761704	146762459	756	539	11	88.22	3.14	1.67	1.44
3	147422213	147423543	1331	690	27	171.09	3.55	2.90	1.44
3	149825197	149826435	1239	710	22	121.79	2.91	2.02	1.44
3	151100849	151101576	728	508	11	57.88	2.42	2.03	2.01
3	151135805	151136547	743	254	11	50.63	2.88	3.10	3.10
3	151167561	151168491	931	603	15	77.79	2.65	1.50	1.44
3	151169737	151170615	879	230	15	59.12	2.07	1.95	1.93
3	151339432	151340139	708	257	12	51.92	2.47	2.79	2.78
3	151548465	151549369	905	665	15	70.04	2.68	1.53	1.48
3	151743769	151745357	1589	252	26	127.21	2.58	2.09	1.44
3	151783066	151783965	900	567	14	117.15	4.13	2.01	1.44
3	151808031	151808706	676	470	11	52.35	2.39	2.72	2.72
3	151826314	151827385	1072	533	18	166.04	7.10	2.74	1.44
3	151904442	151905134	693	350	12	73.94	2.82	1.57	1.48
3	151921395	151922431	1037	517	16	83.08	3.17	1.57	1.44
3	153393214	153393996	783	468	12	50.58	2.39	3.11	3.10
3	153519672	153520238	567	273	12	83.88	3.23	1.60	1.44
3	153636488	153637148	661	229	12	57.94	2.49	2.01	2.01
3	153659880	153660626	747	251	11	67.77	2.83	1.56	1.56
3	154028326	154028971	646	383	11	55.67	2.09	2.21	2.21
3	155486312	155487076	765	516	11	62.73	2.71	1.74	1.71
3	155488025	155488711	687	249	11	69.61	2.66	1.50	1.48
3	157106629	157107387	759	504	11	79.25	2.84	1.50	1.44
3	157753093	157753857	765	525	11	70.13	2.56	1.53	1.48
3	157754212	157756895	2684	1663	271	3100.00	31.38	0.00	0.00
3	157874378	157875291	914	408	14	59.94	2.39	1.87	1.86
3	157889604	157890294	691	444	13	75.76	2.68	1.49	1.48
3	158012745	158013532	788	236	12	60.31	2.38	1.83	1.83
3	158026785	158027582	798	547	12	60.00	2.40	1.85	1.85
3	158349692	158350447	756	446	11	61.37	2.26	1.75	1.74
3	158536784	158537561	778	521	19	138.49	4.17	2.24	1.44
3	159309708	159310787	1080	408	19	84.47	2.77	1.62	1.44
3	160987584	160988377	794	316	12	70.48	3.10	1.55	1.48
3	162084310	162085096	787	380	12	92.02	3.43	1.68	1.44
3	166334022	166334743	722	383	11	67.24	3.49	1.59	1.59
3	168110636	168111305	670	470	11	73.21	3.49	1.54	1.48
3	168877523	168878353	831	595	14	100.17	3.67	1.68	1.44
3	168886911	168887896	986	495	13	73.85	4.17	1.56	1.48
3	168944082	168944813	732	481	13	114.61	4.67	1.92	1.44
3	169082430	169083208	779	396	12	57.14	2.26	2.09	2.08
3	169247554	169248419	866	441	13	55.77	2.98	2.20	2.20
3	169834101	169834859	759	223	11	69.69	2.94	1.50	1.48
3	170242334	170243273	940	411	13	88.04	4.61	1.66	1.44
3	170699438	170700158	721	468	12	70.57	3.17	1.55	1.48
3	170857325	170858320	996	497	13	50.84	2.91	3.03	3.02
3	171069942	171071003	1062	535	20	78.99	2.18	1.49	1.44
3	171962461	171963219	759	213	12	59.20	2.91	1.95	1.93
3	173267589	173268289	701	476	15	115.50	2.82	1.96	1.44
3	173896412	173897426	1015	480	17	59.28	2.66	1.96	1.93
3	178171191	178171958	768	257	11	82.43	4.47	1.56	1.44
3	178307879	178309030	1152	605	27	155.79	5.43	2.40	1.44
3	178439082	178439854	773	328	12	64.77	2.47	1.70	1.69
3	178494352	178495102	751	553	11	78.13	3.69	1.52	1.44
3	178536135	178537223	1089	647	18	66.71	2.33	1.62	1.60
3	178554597	178555498	902	507	15	65.96	2.56	1.61	1.61
3	178621184	178621952	769	553	11	65.49	2.42	1.68	1.67
3	178645811	178646841	1031	348	23	149.87	3.88	2.63	1.44
3	178798485	178799193	709	491	12	65.41	2.93	1.68	1.67
3	180305385	180306052	668	410	11	100.17	3.72	1.68	1.44
3	180347899	180349305	1407	808	52	638.59	14.58	0.94	0.94
3	180392737	180393654	918	531	19	126.34	3.55	2.08	1.44
3	180804400	180805575	1176	535	22	52.96	2.21	2.63	2.63
3	180854738	180855488	751	255	12	92.89	3.78	1.67	1.44
3	183503708	183504420	713	394	11	86.57	3.39	1.64	1.44
3	183810096	183811106	1011	600	16	68.18	2.39	1.50	1.50
3	184934481	184935229	749	505	11	64.36	3.10	1.72	1.71
3	185205790	185207493	1704	898	44	349.97	5.17	2.36	1.44
3	185374531	185375322	792	481	13	87.75	3.10	1.65	1.44
3	186033899	186034781	883	243	14	85.50	2.63	1.59	1.44
3	186080160	186080926	767	242	11	66.52	2.86	1.61	1.60
3	186453845	186454557	713	457	11	86.57	4.84	1.64	1.44
3	186541761	186542827	1067	519	22	149.66	5.30	2.63	1.44
3	186729097	186729787	691	248	11	100.88	4.43	1.65	1.44
3	186918191	186919012	822	462	13	75.58	3.54	1.48	1.48
3	186946538	186947654	1117	513	20	137.96	4.70	2.22	1.44
3	186957239	186958130	892	392	13	62.25	2.65	1.74	1.71
3	186982178	186983146	969	289	17	108.39	3.20	1.77	1.44
3	187027479	187028226	748	342	11	50.82	2.58	3.02	3.02
3	187119818	187120615	798	477	13	69.14	2.24	1.48	1.48
3	187297750	187298617	868	640	15	66.88	2.21	1.60	1.60
3	187740649	187741396	748	230	13	68.51	2.98	1.49	1.48
3	187770311	187771350	1040	646	22	80.66	2.65	1.51	1.44
3	188945702	188947028	1327	893	25	112.51	2.62	1.85	1.44
3	189368516	189369413	898	377	13	66.29	2.44	1.61	1.60
3	189457002	189457753	752	232	12	53.66	2.09	2.45	2.45
3	189850971	189851995	1025	704	18	109.15	3.11	1.81	1.44
3	190713289	190714767	1479	588	29	147.07	3.05	2.54	1.44
3	191100660	191101484	825	444	12	52.69	2.58	2.65	2.64
3	194793682	194794941	1260	605	22	63.00	2.80	1.76	1.71
3	194865023	194865731	709	256	11	61.25	2.11	1.75	1.74
3	194865979	194866834	856	396	14	82.02	3.52	1.57	1.44
3	195042934	195045139	2206	921	169	1848.53	14.37	0.00	0.00
3	195053150	195055124	1975	1517	111	1151.56	13.26	0.00	0.00
3	195086365	195087268	904	355	15	62.97	2.21	1.76	1.71
3	195160574	195161333	760	506	14	70.13	2.49	1.53	1.48
3	195350529	195351448	920	317	15	76.42	2.58	1.45	1.44
3	195785199	195785969	771	461	11	62.13	2.71	1.73	1.71
3	196536974	196538092	1119	558	18	142.80	3.88	2.38	1.44
3	196926952	196927892	941	251	17	103.34	2.65	1.67	1.44
3	197114635	197115625	991	604	16	120.89	3.27	1.99	1.44
3	198004284	198005032	749	459	11	78.35	3.69	1.52	1.44
3	198153328	198154201	874	457	18	92.36	2.58	1.69	1.44
3	198367316	198368084	769	245	11	62.33	2.71	1.75	1.71
3	198384562	198385609	1048	351	19	97.64	3.88	1.69	1.44
3	198447167	198448244	1078	597	19	111.28	4.08	1.87	1.44
3	199161934	199162622	689	442	11	50.97	2.39	2.95	2.95
4	482381	483396	1016	522	16	125.45	4.47	2.14	1.44
4	916060	916840	781	556	12	81.00	2.58	1.53	1.44
4	1845135	1846279	1145	550	18	61.29	2.84	1.75	1.74
4	1980196	1981142	947	450	22	187.32	5.51	3.11	1.44
4	2815943	2816572	630	233	12	126.21	4.49	2.07	1.44
4	3061301	3062126	826	478	13	134.66	4.45	2.11	1.44
4	3441756	3442500	745	438	15	170.22	5.87	2.85	1.44
4	4805432	4807168	1737	986	75	809.03	11.90	0.00	0.00
4	4911617	4912324	708	224	11	69.69	2.74	1.50	1.48
4	5402093	5402795	703	382	11	87.77	2.91	1.65	1.44
4	6760298	6761299	1002	347	16	69.88	2.40	1.52	1.48
4	6945861	6946880	1020	512	14	57.30	3.23	2.10	2.08
4	7135982	7136766	785	392	12	63.51	3.17	1.73	1.71
4	7845308	7846423	1116	666	21	172.65	4.74	2.97	1.44
4	8142393	8143891	1499	797	97	1163.63	13.78	0.00	0.00
4	8491736	8492534	799	409	13	92.96	3.71	1.67	1.44
4	9150229	9151452	1224	667	23	358.44	16.86	2.45	1.44
4	10165114	10165862	749	417	12	95.41	3.39	1.67	1.44
4	11215226	11216365	1140	542	22	159.83	5.27	2.54	1.44
4	13314746	13315720	975	322	19	107.13	2.98	1.79	1.44
4	13370365	13371098	734	495	12	86.52	3.01	1.63	1.44
4	13426696	13427835	1140	601	22	100.84	3.10	1.65	1.44
4	13867779	13868436	658	408	11	82.30	2.98	1.55	1.44
4	15768429	15770159	1731	486	33	96.56	2.04	1.71	1.44
4	15771200	15771820	621	365	11	70.20	3.11	1.54	1.48
4	15842467	15843401	935	514	13	58.93	2.34	1.93	1.93
4	16028968	16029895	928	355	14	52.07	3.32	2.79	2.78
4	17224521	17225277	757	267	11	56.30	2.82	2.13	2.13
4	17477720	17478729	1010	511	14	95.13	3.78	1.66	1.44
4	20295927	20296668	742	500	11	51.40	2.26	2.88	2.88
4	21376405	21377212	808	503	12	78.02	3.45	1.51	1.44
4	24208298	24209333	1036	558	16	89.36	2.98	1.62	1.44
4	24392598	24393688	1091	330	23	68.93	2.03	1.50	1.48
4	24764147	24764962	816	250	13	65.68	2.21	1.64	1.64
4	25475924	25476607	684	457	13	76.71	2.68	1.46	1.44
4	26318001	26318773	773	249	11	70.18	2.58	1.54	1.48
4	26435954	26436676	723	469	11	53.89	2.61	2.43	2.43
4	30562437	30563196	760	542	11	66.41	2.83	1.61	1.60
4	30563397	30564315	919	449	20	151.49	3.88	2.53	1.44
4	31022122	31023124	1003	485	16	97.44	3.88	1.69	1.44
4	31594293	31595035	743	399	11	77.08	3.15	1.48	1.44
4	35720045	35721021	977	547	17	86.12	3.28	1.62	1.44
