# This file is generated by MACS version 1.4.0rc2 20110214
# ARGUMENTS LIST:
# name = LoVo_GATA4
# format = BAM
# ChIP-seq file = /wrk2/martin/aligned/merged//LoVo_GATA4_Rabbit.bam
# control file = /wrk2/martin/aligned/merged/LoVo_IgG_Rabbit.bam
# effective genome size = 2.75e+09
# band width = 300
# model fold = 2,6
# pvalue cutoff = 1.00e-05
# Small dataset will be scaled towards larger dataset.
# Range for calculating regional lambda is: 1000 bps and 10000 bps

# tag size is determined as 36 bps
# total tags in treatment: 12737607
# tags after filtering in treatment: 12425797
# maximum duplicate tags at the same position in treatment = 1
# Redundant rate in treatment: 0.02
# total tags in control: 25659069
# tags after filtering in control: 22736096
# maximum duplicate tags at the same position in control = 1
# Redundant rate in control: 0.11
# d = 200
chr	start	end	length	summit	tags	-10*log10(pvalue)	fold_enrichment	FDR(%)
22	22193832	22194421	590	172	11	59.50	3.00	0.75	0.75
22	22389097	22389689	593	412	11	108.65	7.84	0.09	0.09
22	22510995	22511587	593	332	11	84.40	4.29	0.18	0.17
22	22512175	22512759	585	227	12	92.75	6.43	0.19	0.17
22	22737221	22737809	589	391	12	77.40	4.12	0.23	0.23
22	22902515	22903205	691	406	13	82.65	4.38	0.17	0.17
22	23128403	23129317	915	371	35	156.76	4.29	0.10	0.05
22	23232650	23233501	852	465	17	112.03	7.83	0.10	0.09
22	23304545	23305755	1211	555	38	108.20	3.70	0.09	0.09
22	23452801	23453432	632	480	13	52.40	3.08	1.75	1.75
22	23597413	23598010	598	309	12	86.70	6.08	0.19	0.17
22	23739488	23740330	843	437	22	74.98	3.61	0.26	0.24
22	23761510	23762044	535	344	12	121.11	9.26	0.06	0.05
22	23779061	23779663	603	194	13	61.61	4.17	0.57	0.57
22	23783195	23783766	572	211	12	78.62	4.07	0.20	0.20
22	24126748	24127471	724	261	17	74.77	3.21	0.25	0.24
22	25053076	25053682	607	323	12	79.60	4.38	0.18	0.18
22	25154545	25155143	599	405	11	70.91	4.19	0.25	0.25
22	25162720	25163494	775	412	16	57.73	3.17	1.03	1.03
22	25209729	25210282	554	198	11	71.11	5.00	0.25	0.25
22	25938384	25939441	1058	485	29	132.78	5.33	0.07	0.05
22	26645116	26645938	823	406	16	72.56	4.87	0.24	0.24
22	27498240	27499021	782	385	21	218.63	11.48	0.20	0.05
22	27971579	27972176	598	181	12	64.32	4.00	0.42	0.41
22	28032438	28033389	952	459	16	80.20	5.56	0.18	0.18
22	28195801	28196701	901	390	20	116.10	5.00	0.05	0.05
22	28306068	28306774	707	442	14	66.77	4.09	0.34	0.34
22	28323067	28323844	778	529	18	72.79	3.21	0.24	0.24
22	28328939	28329904	966	430	26	131.38	4.09	0.07	0.05
22	28564299	28564816	518	322	11	58.37	3.45	0.91	0.91
22	28803474	28804050	577	188	11	54.66	3.18	1.28	1.28
22	28963634	28964226	593	188	11	72.89	4.27	0.24	0.24
22	29149525	29150542	1018	657	30	114.25	3.61	0.10	0.09
22	29291893	29292730	838	467	17	67.00	3.81	0.34	0.34
22	29317465	29318698	1234	581	99	687.34	11.07	0.00	0.00
22	29499699	29500419	721	290	13	61.88	4.50	0.55	0.55
22	29789778	29790460	683	427	16	53.21	2.65	1.57	1.57
22	29833038	29834008	971	179	24	136.88	4.09	0.08	0.05
22	29848679	29849902	1224	280	23	73.64	2.67	0.25	0.24
22	30009431	30009958	528	318	11	78.66	5.29	0.20	0.20
22	30073437	30074025	589	194	11	53.32	2.73	1.55	1.55
22	30125173	30125723	551	352	11	64.14	3.50	0.42	0.41
22	30215527	30216561	1035	477	94	1635.30	45.21	0.00	0.00
22	30479482	30480410	929	435	23	124.67	5.42	0.06	0.05
22	31254912	31255529	618	216	14	53.09	3.00	1.58	1.57
22	32266046	32266700	655	375	18	63.52	2.73	0.44	0.44
22	32303289	32303885	597	403	11	65.88	3.33	0.36	0.36
22	32598936	32599721	786	321	17	104.99	5.73	0.12	0.11
22	32855596	32856576	981	457	25	134.70	3.75	0.07	0.05
22	34025651	34026692	1042	513	38	231.82	8.00	0.22	0.05
22	35113662	35114612	951	461	26	165.94	5.45	0.12	0.05
22	35188238	35188807	570	332	11	81.25	4.61	0.19	0.18
22	35206493	35207566	1074	744	23	94.48	3.08	0.16	0.16
22	35501833	35502792	960	425	38	196.00	7.11	0.17	0.05
22	35554896	35555407	512	164	11	76.75	4.44	0.23	0.23
22	35769674	35770567	894	404	25	90.45	2.78	0.18	0.17
22	35826123	35826708	586	410	11	75.51	5.00	0.26	0.24
22	36334021	36335149	1129	735	39	210.19	3.75	0.19	0.05
22	36366076	36366693	618	189	12	69.53	3.33	0.26	0.26
22	36384254	36384938	685	211	14	50.57	2.86	2.24	2.24
22	36422920	36423495	576	396	12	101.11	5.47	0.11	0.11
22	36478604	36479209	606	418	12	81.64	4.49	0.19	0.18
22	36530647	36531375	729	532	15	83.70	5.50	0.18	0.17
22	36570048	36570768	721	412	15	105.85	5.62	0.13	0.11
22	36574425	36575127	703	356	12	51.19	4.37	2.11	2.11
22	36656352	36657000	649	391	12	103.71	7.27	0.12	0.11
22	36669420	36670089	670	270	31	303.04	10.00	0.00	0.00
22	36782847	36783500	654	246	14	59.69	3.85	0.75	0.74
22	36863994	36864589	596	435	11	65.99	3.33	0.34	0.34
22	36903835	36904470	636	418	15	65.15	3.18	0.40	0.39
22	36907681	36908320	640	448	16	69.66	3.00	0.26	0.26
22	36929280	36929852	573	195	11	90.24	4.48	0.18	0.17
22	37035885	37036478	594	198	11	69.40	4.65	0.26	0.26
22	37044004	37044743	740	362	15	56.47	3.70	1.12	1.12
22	37079101	37079700	600	176	12	90.77	5.00	0.18	0.17
22	37296643	37297195	553	374	11	63.89	3.50	0.41	0.41
22	37407607	37408073	467	281	13	110.72	5.88	0.09	0.09
22	37426661	37427285	625	384	13	79.46	4.35	0.18	0.18
22	37430978	37432030	1053	503	26	64.75	2.50	0.39	0.39
22	37647001	37648174	1174	199	31	87.62	2.81	0.20	0.17
22	37649675	37650875	1201	878	29	52.35	2.17	1.77	1.77
22	37660760	37661696	937	473	20	99.93	6.36	0.15	0.14
22	37965464	37966170	707	352	13	63.35	3.50	0.45	0.45
22	38258523	38259270	748	353	15	72.86	5.00	0.24	0.24
22	38769721	38770714	994	398	23	104.57	2.69	0.12	0.11
22	39362219	39363154	936	495	59	732.50	23.00	0.00	0.00
22	39437463	39438001	539	206	13	64.10	3.85	0.42	0.41
22	39582201	39583532	1332	550	81	718.05	12.81	0.00	0.00
22	39747949	39748517	569	374	11	77.64	4.37	0.22	0.22
22	39930698	39931580	883	456	18	60.76	3.57	0.63	0.62
22	40140239	40140963	725	364	13	78.76	5.62	0.20	0.20
22	40174100	40174999	900	306	24	67.92	2.75	0.28	0.28
22	40256728	40257323	596	180	11	74.29	5.00	0.25	0.24
22	40270022	40270828	807	413	14	56.36	4.09	1.13	1.13
22	40315434	40316150	717	303	15	119.65	5.00	0.06	0.05
22	40545231	40545915	685	394	12	70.61	5.62	0.26	0.26
22	40634018	40634551	534	195	11	94.47	6.62	0.16	0.16
22	40672402	40673547	1146	634	28	99.96	3.75	0.15	0.14
22	41026478	41027133	656	459	15	56.47	2.30	1.12	1.12
22	41142585	41143047	463	272	11	118.09	7.76	0.05	0.05
22	41374119	41374780	662	488	15	102.02	4.41	0.12	0.11
22	41734312	41734903	592	247	13	77.12	4.00	0.23	0.23
22	41814840	41815680	841	348	18	124.45	6.25	0.06	0.05
22	41869163	41869682	520	265	11	87.16	5.20	0.19	0.17
22	43391857	43392449	593	186	12	64.08	3.46	0.41	0.41
22	43459141	43459712	572	324	11	58.37	3.34	0.91	0.91
22	43595036	43595604	569	380	11	69.22	5.00	0.26	0.26
22	43701029	43701682	654	473	13	85.13	4.27	0.18	0.17
22	43864959	43865427	469	171	12	57.78	3.21	1.01	1.01
22	43937986	43938563	578	378	11	61.56	3.54	0.58	0.58
22	43991179	43991705	527	329	11	67.22	4.00	0.31	0.31
22	44047896	44048544	649	290	29	283.07	8.64	0.00	0.00
22	44084038	44084647	610	316	16	87.63	3.85	0.20	0.17
22	44098725	44099376	652	300	12	81.12	6.16	0.19	0.18
22	44210132	44210666	535	339	11	66.17	3.50	0.35	0.34
22	44415726	44416322	597	398	11	69.04	4.07	0.27	0.27
22	44446041	44446624	584	314	11	62.95	4.17	0.46	0.46
22	44709006	44709861	856	400	18	71.83	3.50	0.24	0.24
22	44753578	44754608	1031	547	26	126.71	3.46	0.06	0.05
22	44769193	44769843	651	359	15	115.94	5.00	0.05	0.05
22	44787800	44788647	848	293	25	144.65	5.00	0.09	0.05
22	44857601	44858566	966	526	27	136.68	5.71	0.08	0.05
22	44872031	44872672	642	189	17	102.77	4.17	0.12	0.11
22	44879824	44880376	553	224	11	59.30	2.80	0.75	0.75
22	44880924	44881688	765	447	15	51.06	3.57	2.14	2.13
22	44883095	44883729	635	247	13	52.06	2.69	1.87	1.87
22	44888492	44889347	856	420	20	82.73	2.86	0.17	0.17
22	45020067	45020657	591	185	11	58.37	2.96	0.91	0.91
22	45024311	45024873	563	364	11	67.67	4.30	0.28	0.28
22	45041962	45042767	806	440	17	88.09	5.45	0.20	0.17
22	45071005	45071778	774	323	18	66.63	4.33	0.35	0.34
22	45371393	45372021	629	215	36	308.53	9.69	0.00	0.00
22	45383727	45384406	680	203	17	105.93	5.00	0.13	0.11
22	45513332	45513929	598	410	12	57.66	3.64	1.04	1.04
22	45517117	45517935	819	478	29	255.33	10.00	0.26	0.05
22	45548359	45548860	502	256	16	86.77	3.77	0.19	0.17
22	48693097	48693723	627	307	12	87.34	5.71	0.19	0.17
22	48749151	48749720	570	346	11	87.35	4.29	0.20	0.17
22	48991134	48991661	528	174	11	74.53	3.33	0.25	0.24
22	49026089	49026670	582	188	11	58.37	3.40	0.91	0.91
22	49074179	49074912	734	390	16	144.11	7.94	0.09	0.05
22	49293244	49293912	669	182	12	77.40	6.02	0.23	0.23
22	49310599	49311474	876	317	20	134.26	5.62	0.07	0.05
22	49314940	49315740	801	501	21	192.72	7.75	0.16	0.05
22	49367936	49368828	893	404	18	136.40	5.88	0.08	0.05
22	49568737	49569166	430	243	37	776.20	38.74	0.00	0.00
3	4483512	4484347	836	405	16	91.69	5.49	0.19	0.17
3	4775200	4775765	566	181	11	50.29	3.75	2.32	2.32
3	4994694	4995856	1163	700	24	148.31	5.29	0.09	0.05
3	5003325	5003955	631	376	18	71.83	3.73	0.24	0.24
3	5005555	5006345	791	552	24	82.04	2.97	0.17	0.17
3	5032938	5033760	823	471	16	60.10	4.23	0.70	0.70
3	9413311	9414325	1015	407	27	127.72	4.26	0.07	0.05
3	9665778	9666407	630	272	13	64.86	3.64	0.39	0.39
3	9747559	9748580	1022	371	22	73.81	2.33	0.25	0.24
3	9809395	9809944	550	217	11	64.26	4.00	0.42	0.41
3	9860210	9861014	805	449	19	105.87	5.00	0.13	0.11
3	9917645	9918158	514	333	15	91.76	4.23	0.19	0.17
3	9919477	9920252	776	481	16	111.05	4.94	0.09	0.09
3	9932270	9932953	684	353	13	75.80	5.68	0.26	0.24
3	9949933	9950644	712	522	16	109.05	4.44	0.09	0.09
3	10220490	10221114	625	198	12	68.71	3.89	0.27	0.27
3	10264566	10265153	588	400	12	77.40	4.70	0.23	0.23
3	10337571	10338155	585	177	12	82.40	5.00	0.17	0.17
3	10463208	10463814	607	199	12	70.84	3.33	0.25	0.25
3	11288385	11289529	1145	945	24	90.97	2.50	0.18	0.17
3	11787137	11787898	762	318	18	56.51	2.35	1.13	1.12
3	11792993	11793572	580	414	11	76.25	4.38	0.27	0.24
3	12209593	12210953	1361	934	31	87.62	2.66	0.20	0.17
3	12237950	12238511	562	310	12	55.96	3.33	1.16	1.15
3	12421990	12422670	681	377	22	50.57	2.50	2.24	2.24
3	12573065	12574288	1224	395	27	111.47	3.46	0.09	0.09
3	12680506	12681188	683	336	20	117.91	5.77	0.05	0.05
3	12845799	12846475	677	199	18	112.91	4.55	0.10	0.09
3	13356916	13357506	591	396	11	84.65	5.00	0.18	0.17
3	13440602	13441234	633	301	12	53.80	3.64	1.52	1.52
3	13468112	13468614	503	304	11	70.49	4.50	0.26	0.26
3	13653092	13653734	643	360	13	114.72	5.93	0.10	0.09
3	13664487	13665345	859	518	20	74.84	4.00	0.26	0.24
3	14073937	14074458	522	191	13	79.57	3.64	0.18	0.18
3	14140922	14141829	908	428	19	83.77	6.30	0.18	0.17
3	14219729	14220295	567	392	12	76.71	4.49	0.23	0.23
3	14277639	14278315	677	264	15	81.76	4.09	0.19	0.18
3	14281871	14282389	519	345	14	52.51	3.06	1.74	1.74
3	14393485	14394061	577	382	12	78.85	5.29	0.20	0.20
3	15272889	15273505	617	325	12	55.52	3.18	1.22	1.22
3	15348704	15349634	931	416	17	93.91	5.00	0.16	0.16
3	15397390	15398343	954	765	22	109.51	3.33	0.09	0.09
3	15402507	15403317	811	600	22	103.45	3.38	0.12	0.11
3	15425896	15426467	572	442	11	68.86	3.33	0.27	0.27
3	15472616	15473250	635	261	12	85.26	4.93	0.18	0.17
3	15554506	15555098	593	290	11	82.32	4.17	0.17	0.17
3	16681614	16682330	717	399	19	84.27	4.00	0.18	0.17
3	16913889	16914659	771	198	23	88.40	3.68	0.20	0.17
3	17746789	17747498	710	280	35	258.94	7.40	0.27	0.05
3	17758690	17759265	576	407	11	68.37	3.89	0.27	0.27
3	18440778	18441548	771	430	17	92.66	4.55	0.19	0.17
3	18651774	18652200	427	191	11	69.18	4.17	0.26	0.26
3	19962741	19963806	1066	875	22	92.34	3.25	0.19	0.17
3	22891289	22891956	668	251	13	75.89	6.11	0.26	0.24
3	23131378	23132134	757	492	18	57.10	4.41	1.07	1.06
3	23662761	23663737	977	553	24	112.29	3.85	0.10	0.09
3	23684780	23685386	607	260	14	59.73	3.21	0.75	0.74
3	23688161	23689164	1004	470	25	140.27	6.64	0.08	0.05
3	23701923	23702700	778	581	20	51.08	2.14	2.13	2.12
3	23975699	23976492	794	341	24	52.79	2.88	1.67	1.67
3	23976955	23977777	823	386	24	125.94	7.14	0.06	0.05
3	24249042	24249676	635	325	16	86.77	4.76	0.19	0.17
3	24359588	24360583	996	520	29	154.96	5.00	0.10	0.05
3	24381580	24382397	818	349	30	108.46	3.23	0.09	0.09
3	24384129	24384964	836	456	17	84.39	4.55	0.18	0.17
3	24468026	24468667	642	248	19	51.37	2.35	2.06	2.06
3	24470736	24471599	864	339	22	85.91	4.69	0.19	0.17
3	24474172	24475095	924	479	23	79.81	2.94	0.18	0.18
3	24644733	24645577	845	314	19	50.13	2.50	2.41	2.41
3	27385542	27386380	839	419	16	58.45	3.46	0.92	0.91
3	27876476	27877173	698	443	14	67.81	3.18	0.28	0.28
3	30360722	30361272	551	273	14	82.46	4.27	0.17	0.17
3	30622468	30623408	941	607	26	129.34	3.93	0.07	0.05
3	30660498	30661082	585	196	11	51.46	3.07	2.05	2.04
3	31196615	31197357	743	319	13	54.29	4.18	1.33	1.33
3	31214322	31214877	556	249	12	53.44	3.57	1.53	1.53
3	31220611	31221521	911	534	20	112.33	4.90	0.10	0.09
3	31230373	31231113	741	283	19	92.18	3.71	0.19	0.17
3	31984991	31985804	814	315	18	50.71	2.35	2.19	2.19
3	32121659	32122273	615	181	14	105.50	4.94	0.13	0.11
3	32484300	32484871	572	193	11	70.91	4.58	0.25	0.25
3	32518178	32519065	888	488	27	150.35	4.64	0.09	0.05
3	32856318	32856862	545	353	11	64.89	4.50	0.39	0.39
3	33113064	33113995	932	579	27	205.16	6.70	0.18	0.05
3	33252207	33252793	587	408	11	75.39	3.75	0.26	0.24
3	33456606	33457994	1389	863	45	144.07	3.41	0.09	0.05
3	37009227	37010337	1111	721	33	58.54	2.32	0.89	0.89
3	37246018	37246685	668	395	16	57.73	2.43	1.03	1.03
3	37621636	37622640	1005	484	25	82.67	4.12	0.17	0.17
3	37624259	37625660	1402	640	54	204.67	4.57	0.18	0.05
3	38662007	38662725	719	359	14	82.13	5.00	0.17	0.17
3	38666280	38666984	705	510	18	75.71	3.33	0.26	0.24
3	39367139	39367717	579	323	11	86.18	4.29	0.19	0.17
3	39825557	39826391	835	387	20	156.07	8.86	0.10	0.05
3	41215549	41216422	874	365	19	99.65	5.14	0.15	0.14
3	41643705	41644426	722	523	15	61.64	2.69	0.57	0.57
3	42464780	42465361	582	449	11	50.13	2.56	2.41	2.41
3	42518341	42519368	1028	701	23	115.37	3.02	0.05	0.05
3	42556257	42556999	743	340	15	59.28	3.46	0.75	0.75
3	42820416	42821076	661	313	14	58.86	3.46	0.86	0.86
3	42831590	42832110	521	196	12	61.18	3.75	0.61	0.60
3	42844066	42844652	587	314	18	125.08	4.82	0.06	0.05
3	43111311	43111776	466	267	12	69.14	4.17	0.27	0.27
3	43426828	43427398	571	288	13	80.02	4.50	0.18	0.18
3	44354336	44355715	1380	732	35	108.17	2.50	0.09	0.09
3	44547315	44547986	672	309	18	56.19	3.36	1.14	1.14
3	44777844	44778755	912	346	24	121.89	4.62	0.06	0.05
3	44877988	44878684	697	342	21	217.42	13.04	0.20	0.05
3	44990910	44991271	362	181	11	56.69	3.06	1.11	1.10
3	44992492	44993160	669	246	15	106.10	6.40	0.13	0.11
3	45162636	45163384	749	288	19	142.68	6.32	0.08	0.05
3	45183839	45184503	665	195	16	66.23	2.67	0.35	0.34
3	45705334	45706041	708	422	19	78.77	2.50	0.20	0.20
3	45878643	45879180	538	195	11	53.55	2.92	1.53	1.53
3	46002493	46003154	662	394	13	78.41	3.98	0.20	0.20
3	46992835	46993595	761	184	21	163.08	5.98	0.11	0.05
3	47180448	47180949	502	285	11	81.50	4.07	0.19	0.18
3	47298798	47299666	869	367	17	80.52	4.09	0.19	0.18
3	47819287	47819892	606	373	12	79.72	5.00	0.18	0.18
3	48210912	48211435	524	190	22	257.80	11.25	0.27	0.05
3	48317257	48318514	1258	616	111	1588.40	37.50	0.00	0.00
3	48450054	48450793	740	365	18	77.76	3.21	0.22	0.22
3	48462768	48463365	598	181	15	111.57	4.95	0.09	0.09
3	48482484	48483071	588	305	11	59.72	3.00	0.75	0.74
3	48489167	48490160	994	515	24	68.62	2.50	0.27	0.27
3	48621879	48622495	617	362	14	78.05	3.64	0.20	0.20
3	48676182	48677093	912	489	18	90.86	5.00	0.18	0.17
3	48697546	48698737	1192	706	29	200.72	4.40	0.17	0.05
3	48752218	48753362	1145	327	34	120.98	3.90	0.06	0.05
3	48911001	48911717	717	196	17	75.72	3.21	0.26	0.24
3	49002040	49002879	840	274	21	104.24	3.85	0.12	0.11
3	49019252	49020168	917	444	23	88.20	2.81	0.20	0.17
3	49033565	49034766	1202	789	30	142.21	3.88	0.08	0.05
3	49041549	49042150	602	419	14	60.37	3.57	0.65	0.65
3	49116883	49117756	874	538	22	176.69	6.79	0.13	0.05
3	49132516	49133121	606	231	14	54.56	3.00	1.29	1.29
3	49178151	49178731	581	203	11	54.21	3.64	1.36	1.36
3	49370572	49371270	699	350	22	164.56	5.91	0.11	0.05
3	49482504	49483266	763	388	16	131.47	5.88	0.07	0.05
3	49552061	49552775	715	261	14	52.89	3.08	1.63	1.63
3	49701608	49702240	633	395	15	148.45	6.67	0.09	0.05
3	49735808	49736422	615	362	13	60.15	3.33	0.69	0.69
3	49798725	49799562	838	385	21	79.91	3.75	0.18	0.18
3	49868740	49869513	774	417	16	53.22	2.33	1.56	1.56
3	49916156	49916725	570	381	12	57.90	3.91	0.99	0.99
3	49952156	49953367	1212	1046	26	92.10	2.67	0.19	0.17
3	50206842	50207481	640	199	13	121.39	6.36	0.06	0.05
3	50221107	50221664	558	179	12	98.80	5.15	0.14	0.14
3	50239805	50240499	695	193	16	100.73	5.00	0.11	0.11
3	50272357	50272966	610	414	13	74.74	4.00	0.25	0.24
3	50281145	50282023	879	472	18	71.83	3.60	0.24	0.24
3	50304525	50305405	881	416	18	63.52	4.04	0.44	0.44
3	50311497	50312587	1091	461	30	67.73	2.39	0.28	0.28
3	50333406	50334237	832	442	15	79.28	4.89	0.18	0.18
3	50340265	50341017	753	476	16	83.42	3.64	0.18	0.17
3	50613450	50614162	713	264	15	85.73	3.50	0.19	0.17
3	50629272	50629900	629	414	13	87.34	4.22	0.19	0.17
3	51397322	51397899	578	190	12	53.44	2.89	1.53	1.53
3	51547414	51547994	581	194	11	54.21	2.73	1.36	1.36
3	51903322	51903908	587	278	12	53.02	2.92	1.57	1.57
3	51950788	51951522	735	318	15	60.17	3.85	0.67	0.67
3	51992447	51993038	592	267	13	65.55	3.45	0.39	0.38
3	52163669	52164224	556	198	11	58.37	3.71	0.91	0.91
3	52205701	52206615	915	373	20	75.47	2.86	0.26	0.24
3	52226128	52226718	591	396	13	69.76	3.18	0.26	0.26
3	52248180	52248761	582	387	11	64.63	3.72	0.39	0.39
3	52287375	52288223	849	382	23	150.11	5.45	0.09	0.05
3	52355405	52355992	588	391	11	53.43	3.18	1.53	1.53
3	52456199	52456780	582	390	13	64.27	3.33	0.42	0.41
3	52464477	52465064	588	310	12	79.22	4.22	0.18	0.18
3	52519886	52520494	609	415	13	55.03	2.69	1.27	1.27
3	52538923	52539689	767	327	14	86.75	4.38	0.19	0.17
3	52713812	52715544	1733	1025	60	382.99	9.04	0.00	0.00
3	53053670	53054227	558	389	11	77.26	3.66	0.23	0.23
3	53154126	53154829	704	464	16	67.30	3.21	0.31	0.31
3	53168399	53169186	788	429	19	89.53	4.62	0.18	0.17
3	53237818	53238440	623	190	12	101.35	6.78	0.11	0.11
3	53247002	53247523	522	325	12	53.44	3.36	1.53	1.53
3	53356419	53357181	763	302	23	83.33	4.25	0.18	0.17
3	55629644	55630373	730	381	20	150.84	6.91	0.10	0.05
3	57109062	57109630	569	372	14	64.84	2.86	0.39	0.39
3	57236233	57236980	748	391	16	93.37	5.00	0.16	0.16
3	57928211	57928785	575	395	12	68.58	4.08	0.27	0.27
3	57959997	57960577	581	289	11	58.37	3.39	0.91	0.91
3	57968810	57969399	590	394	11	57.52	2.91	1.05	1.05
3	57970670	57971451	782	457	17	91.19	4.09	0.18	0.17
3	57971921	57972694	774	300	20	73.90	4.47	0.25	0.24
3	57982085	57982684	600	412	12	76.80	4.76	0.23	0.23
3	58028662	58029461	800	441	19	96.71	4.58	0.17	0.16
3	58134661	58135331	671	459	15	85.96	4.25	0.19	0.17
3	58394349	58395165	817	448	16	67.77	5.00	0.28	0.28
3	58431701	58432820	1120	667	67	445.18	9.09	0.00	0.00
3	58496379	58497354	976	478	22	96.41	3.46	0.17	0.16
3	58608283	58609046	764	342	17	69.63	3.93	0.26	0.26
3	58631904	58632964	1061	491	33	75.52	2.31	0.26	0.24
3	58681091	58681854	764	299	21	55.82	2.73	1.15	1.15
3	58702993	58703520	528	194	11	54.23	2.89	1.36	1.36
3	58703998	58704736	739	296	14	53.35	4.00	1.53	1.53
3	58754391	58755384	994	495	22	104.22	4.17	0.12	0.11
3	58859230	58859779	550	363	11	74.04	4.60	0.25	0.24
3	61118794	61119380	587	391	12	53.02	3.33	1.57	1.57
3	61211738	61212477	740	484	22	90.41	3.89	0.18	0.17
3	61615667	61616236	570	191	11	62.51	4.55	0.48	0.48
3	63520327	63520966	640	347	17	68.02	2.65	0.28	0.28
3	63729073	63729628	556	186	11	57.10	3.64	1.06	1.06
3	63900877	63901447	571	196	11	55.34	2.73	1.24	1.24
3	63983964	63984593	630	259	12	74.06	4.82	0.25	0.24
3	65999527	66000139	613	443	14	86.83	3.50	0.19	0.17
3	66007904	66008538	635	199	13	117.35	6.90	0.05	0.05
3	66617285	66617922	638	196	12	64.08	3.72	0.41	0.41
3	66634116	66634823	708	236	15	87.43	4.55	0.20	0.17
3	66774902	66775557	656	465	19	110.22	6.54	0.09	0.09
3	67095430	67096249	820	422	19	93.96	5.00	0.16	0.16
3	67139553	67140161	609	196	12	78.41	4.32	0.20	0.20
3	67208393	67208961	569	440	11	55.57	3.18	1.17	1.17
3	68397517	68398038	522	208	11	83.96	4.38	0.18	0.17
3	71180715	71181749	1035	839	28	75.88	2.62	0.26	0.24
3	71259252	71259888	637	347	13	56.97	4.13	1.09	1.08
3	71557559	71558186	628	233	13	67.21	3.74	0.31	0.31
3	72263451	72264040	590	425	11	62.97	3.68	0.46	0.46
3	72578964	72579451	488	179	11	69.18	4.29	0.26	0.26
3	72649687	72650284	598	245	12	57.66	3.18	1.04	1.04
3	72809943	72810613	671	386	14	63.98	2.92	0.41	0.41
3	75800665	75801954	1290	490	45	226.83	5.29	0.21	0.05
3	80828153	80828655	503	306	13	82.57	5.00	0.17	0.17
3	80865482	80866058	577	355	13	53.60	3.21	1.53	1.53
3	88190374	88191365	992	574	28	203.07	8.00	0.18	0.05
3	88281583	88282304	722	409	15	55.61	2.50	1.16	1.16
3	95227049	95227896	848	441	16	64.46	4.17	0.42	0.41
3	95227964	95228666	703	366	20	83.03	2.94	0.17	0.17
3	95229722	95230302	581	392	11	58.37	3.39	0.91	0.91
3	99023857	99024431	575	435	11	59.24	2.91	0.76	0.76
3	100849474	100850207	734	256	17	50.70	3.33	2.20	2.20
3	101132362	101133091	730	349	15	54.73	3.57	1.27	1.27
3	101136790	101137300	511	174	11	62.77	3.64	0.49	0.48
3	101462152	101463023	872	436	18	55.65	3.33	1.16	1.16
3	101602548	101603165	618	183	14	64.16	2.69	0.42	0.41
3	101693655	101694282	628	459	12	68.36	3.33	0.27	0.27
3	102845561	102846067	507	196	11	57.45	2.92	1.06	1.06
3	102980346	102980932	587	394	12	70.89	4.30	0.25	0.25
3	103069748	103070524	777	329	16	89.62	4.50	0.18	0.17
3	103236463	103237451	989	456	36	178.03	6.11	0.14	0.05
3	103290317	103292103	1787	572	63	316.15	6.76	0.00	0.00
3	103314726	103315609	884	377	23	85.22	5.29	0.18	0.17
3	103326921	103327834	914	450	25	112.43	4.33	0.10	0.09
3	109604576	109605194	619	381	13	63.49	3.51	0.45	0.45
3	110334415	110334975	561	414	11	56.51	4.09	1.13	1.12
3	111674937	111675476	540	268	13	53.40	3.33	1.53	1.53
3	111856191	111857144	954	410	24	73.45	3.06	0.25	0.24
3	111944497	111945412	916	421	20	66.16	3.60	0.35	0.34
3	112534330	112534917	588	348	12	79.22	4.22	0.18	0.18
3	113536945	113537511	567	261	11	53.47	3.07	1.53	1.53
3	113578902	113579723	822	338	18	56.19	2.53	1.14	1.14
3	113604400	113605217	818	363	18	89.44	4.87	0.20	0.17
3	113609417	113611048	1632	558	48	127.86	4.32	0.07	0.05
3	114737926	114738777	852	408	22	95.51	2.67	0.17	0.16
3	114775295	114776364	1070	668	32	99.55	3.81	0.15	0.14
3	116349177	116349962	786	346	14	83.54	6.17	0.18	0.17
3	120494590	120495454	865	459	18	56.37	3.33	1.13	1.13
3	120524269	120524927	659	391	15	125.34	6.25	0.06	0.05
3	120996493	120997248	756	369	22	110.75	5.00	0.09	0.09
3	121043000	121043628	629	190	16	92.47	3.33	0.19	0.17
3	121251589	121252081	493	196	11	54.03	3.08	1.43	1.43
3	123171064	123171610	547	352	11	81.43	3.80	0.19	0.18
3	123171674	123172194	521	161	11	84.10	6.25	0.18	0.17
3	123434709	123435368	660	187	13	79.57	3.45	0.18	0.18
3	123563527	123564126	600	198	13	76.05	4.50	0.27	0.24
3	123584487	123585252	766	390	25	63.92	3.27	0.41	0.41
3	123585321	123586297	977	663	24	112.29	3.46	0.10	0.09
3	123645283	123645901	619	270	13	103.10	7.14	0.12	0.11
3	124268144	124268844	701	241	13	72.97	4.49	0.24	0.24
3	124632827	124633808	982	469	24	135.23	5.00	0.07	0.05
3	124956695	124957297	603	199	12	52.35	2.97	1.77	1.77
3	124959416	124960164	749	318	17	78.70	3.46	0.20	0.20
3	124981144	124981698	555	367	12	59.74	3.48	0.75	0.74
3	124984540	124985299	760	272	16	54.73	2.33	1.27	1.27
